path,breed,species,pretty,folder,breed_id,species_id
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_basset/basset_hound_180.jpg,basset_hound,dog,basset hound,dog_basset,14,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Maine/Maine_Coon_128.jpg,Maine_Coon,cat,Maine Coon,cat_Maine,6,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Egyptian/Egyptian_Mau_183.jpg,Egyptian_Mau,cat,Egyptian Mau,cat_Egyptian,5,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Egyptian/Egyptian_Mau_192.jpg,Egyptian_Mau,cat,Egyptian Mau,cat_Egyptian,5,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_great/great_pyrenees_120.jpg,great_pyrenees,dog,great pyrenees,dog_great,21,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_beagle/beagle_122.jpg,beagle,dog,beagle,dog_beagle,15,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Maine/Maine_Coon_131.jpg,Maine_Coon,cat,Maine Coon,cat_Maine,6,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_japanese/japanese_chin_177.jpg,japanese_chin,dog,japanese chin,dog_japanese,23,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_pug/pug_148.jpg,pug,dog,pug,dog_pug,29,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_chihuahua/chihuahua_156.jpg,chihuahua,dog,chihuahua,dog_chihuahua,17,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Egyptian/Egyptian_Mau_112.jpg,Egyptian_Mau,cat,Egyptian Mau,cat_Egyptian,5,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_yorkshire/yorkshire_terrier_153.jpg,yorkshire_terrier,dog,yorkshire terrier,dog_yorkshire,36,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_boxer/boxer_148.jpg,boxer,dog,boxer,dog_boxer,16,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Sphynx/Sphynx_130.jpg,Sphynx,cat,Sphynx,cat_Sphynx,11,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_boxer/boxer_156.jpg,boxer,dog,boxer,dog_boxer,16,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_staffordshire/staffordshire_bull_terrier_136.jpg,staffordshire_bull_terrier,dog,staffordshire bull terrier,dog_staffordshire,34,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_beagle/beagle_157.jpg,beagle,dog,beagle,dog_beagle,15,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Abyssinian/Abyssinian_1.jpg,Abyssinian,cat,Abyssinian,cat_Abyssinian,0,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_american/american_bulldog_141.jpg,american_bulldog,dog,american bulldog,dog_american,12,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_japanese/japanese_chin_106.jpg,japanese_chin,dog,japanese chin,dog_japanese,23,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_pomeranian/pomeranian_183.jpg,pomeranian,dog,pomeranian,dog_pomeranian,28,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_basset/basset_hound_169.jpg,basset_hound,dog,basset hound,dog_basset,14,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_pug/pug_172.jpg,pug,dog,pug,dog_pug,29,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_english/english_setter_162.jpg,english_setter,dog,english setter,dog_english,19,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_samoyed/samoyed_17.jpg,samoyed,dog,samoyed,dog_samoyed,31,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_staffordshire/staffordshire_bull_terrier_185.jpg,staffordshire_bull_terrier,dog,staffordshire bull terrier,dog_staffordshire,34,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_samoyed/samoyed_103.jpg,samoyed,dog,samoyed,dog_samoyed,31,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_leonberger/leonberger_149.jpg,leonberger,dog,leonberger,dog_leonberger,25,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_american/american_bulldog_185.jpg,american_bulldog,dog,american bulldog,dog_american,12,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_beagle/beagle_156.jpg,beagle,dog,beagle,dog_beagle,15,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_leonberger/leonberger_144.jpg,leonberger,dog,leonberger,dog_leonberger,25,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Egyptian/Egyptian_Mau_178.jpg,Egyptian_Mau,cat,Egyptian Mau,cat_Egyptian,5,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_shiba/shiba_inu_136.jpg,shiba_inu,dog,shiba inu,dog_shiba,33,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Sphynx/Sphynx_129.jpg,Sphynx,cat,Sphynx,cat_Sphynx,11,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Birman/Birman_108.jpg,Birman,cat,Birman,cat_Birman,2,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_yorkshire/yorkshire_terrier_188.jpg,yorkshire_terrier,dog,yorkshire terrier,dog_yorkshire,36,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Siamese/Siamese_103.jpg,Siamese,cat,Siamese,cat_Siamese,10,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Siamese/Siamese_144.jpg,Siamese,cat,Siamese,cat_Siamese,10,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Persian/Persian_155.jpg,Persian,cat,Persian,cat_Persian,7,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_wheaten/wheaten_terrier_117.jpg,wheaten_terrier,dog,wheaten terrier,dog_wheaten,35,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_staffordshire/staffordshire_bull_terrier_140.jpg,staffordshire_bull_terrier,dog,staffordshire bull terrier,dog_staffordshire,34,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_havanese/havanese_189.jpg,havanese,dog,havanese,dog_havanese,22,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_beagle/beagle_104.jpg,beagle,dog,beagle,dog_beagle,15,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_japanese/japanese_chin_169.jpg,japanese_chin,dog,japanese chin,dog_japanese,23,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Siamese/Siamese_104.jpg,Siamese,cat,Siamese,cat_Siamese,10,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_chihuahua/chihuahua_167.jpg,chihuahua,dog,chihuahua,dog_chihuahua,17,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_saint/saint_bernard_178.jpg,saint_bernard,dog,saint bernard,dog_saint,30,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_havanese/havanese_11.jpg,havanese,dog,havanese,dog_havanese,22,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Abyssinian/Abyssinian_139.jpg,Abyssinian,cat,Abyssinian,cat_Abyssinian,0,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_havanese/havanese_155.jpg,havanese,dog,havanese,dog_havanese,22,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_english/english_setter_131.jpg,english_setter,dog,english setter,dog_english,19,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Egyptian/Egyptian_Mau_115.jpg,Egyptian_Mau,cat,Egyptian Mau,cat_Egyptian,5,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_great/great_pyrenees_14.jpg,great_pyrenees,dog,great pyrenees,dog_great,21,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_japanese/japanese_chin_16.jpg,japanese_chin,dog,japanese chin,dog_japanese,23,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Persian/Persian_195.jpg,Persian,cat,Persian,cat_Persian,7,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_staffordshire/staffordshire_bull_terrier_124.jpg,staffordshire_bull_terrier,dog,staffordshire bull terrier,dog_staffordshire,34,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_english/english_cocker_spaniel_101.jpg,english_cocker_spaniel,dog,english cocker spaniel,dog_english,18,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_keeshond/keeshond_121.jpg,keeshond,dog,keeshond,dog_keeshond,24,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_newfoundland/newfoundland_114.jpg,newfoundland,dog,newfoundland,dog_newfoundland,27,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_British/British_Shorthair_126.jpg,British_Shorthair,cat,British Shorthair,cat_British,4,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_newfoundland/newfoundland_182.jpg,newfoundland,dog,newfoundland,dog_newfoundland,27,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_British/British_Shorthair_107.jpg,British_Shorthair,cat,British Shorthair,cat_British,4,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_saint/saint_bernard_130.jpg,saint_bernard,dog,saint bernard,dog_saint,30,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Russian/Russian_Blue_198.jpg,Russian_Blue,cat,Russian Blue,cat_Russian,9,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_pomeranian/pomeranian_177.jpg,pomeranian,dog,pomeranian,dog_pomeranian,28,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_english/english_cocker_spaniel_111.jpg,english_cocker_spaniel,dog,english cocker spaniel,dog_english,18,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_havanese/havanese_175.jpg,havanese,dog,havanese,dog_havanese,22,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_saint/saint_bernard_104.jpg,saint_bernard,dog,saint bernard,dog_saint,30,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_pomeranian/pomeranian_181.jpg,pomeranian,dog,pomeranian,dog_pomeranian,28,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_american/american_bulldog_201.jpg,american_bulldog,dog,american bulldog,dog_american,12,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_scottish/scottish_terrier_170.jpg,scottish_terrier,dog,scottish terrier,dog_scottish,32,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Bombay/Bombay_11.jpg,Bombay,cat,Bombay,cat_Bombay,3,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_german/german_shorthaired_116.jpg,german_shorthaired,dog,german shorthaired,dog_german,20,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_keeshond/keeshond_128.jpg,keeshond,dog,keeshond,dog_keeshond,24,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_pug/pug_167.jpg,pug,dog,pug,dog_pug,29,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_basset/basset_hound_150.jpg,basset_hound,dog,basset hound,dog_basset,14,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_leonberger/leonberger_125.jpg,leonberger,dog,leonberger,dog_leonberger,25,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_english/english_setter_176.jpg,english_setter,dog,english setter,dog_english,19,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_german/german_shorthaired_151.jpg,german_shorthaired,dog,german shorthaired,dog_german,20,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_american/american_bulldog_137.jpg,american_bulldog,dog,american bulldog,dog_american,12,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Persian/Persian_145.jpg,Persian,cat,Persian,cat_Persian,7,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_beagle/beagle_152.jpg,beagle,dog,beagle,dog_beagle,15,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_scottish/scottish_terrier_173.jpg,scottish_terrier,dog,scottish terrier,dog_scottish,32,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Birman/Birman_154.jpg,Birman,cat,Birman,cat_Birman,2,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_pomeranian/pomeranian_172.jpg,pomeranian,dog,pomeranian,dog_pomeranian,28,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_leonberger/leonberger_108.jpg,leonberger,dog,leonberger,dog_leonberger,25,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_British/British_Shorthair_163.jpg,British_Shorthair,cat,British Shorthair,cat_British,4,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Ragdoll/Ragdoll_154.jpg,Ragdoll,cat,Ragdoll,cat_Ragdoll,8,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_boxer/boxer_16.jpg,boxer,dog,boxer,dog_boxer,16,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_leonberger/leonberger_112.jpg,leonberger,dog,leonberger,dog_leonberger,25,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Birman/Birman_177.jpg,Birman,cat,Birman,cat_Birman,2,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_great/great_pyrenees_156.jpg,great_pyrenees,dog,great pyrenees,dog_great,21,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_chihuahua/chihuahua_108.jpg,chihuahua,dog,chihuahua,dog_chihuahua,17,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_pug/pug_162.jpg,pug,dog,pug,dog_pug,29,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Siamese/Siamese_116.jpg,Siamese,cat,Siamese,cat_Siamese,10,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Birman/Birman_166.jpg,Birman,cat,Birman,cat_Birman,2,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Siamese/Siamese_198.jpg,Siamese,cat,Siamese,cat_Siamese,10,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_havanese/havanese_151.jpg,havanese,dog,havanese,dog_havanese,22,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_pomeranian/pomeranian_144.jpg,pomeranian,dog,pomeranian,dog_pomeranian,28,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Egyptian/Egyptian_Mau_163.jpg,Egyptian_Mau,cat,Egyptian Mau,cat_Egyptian,5,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_american/american_bulldog_102.jpg,american_bulldog,dog,american bulldog,dog_american,12,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Maine/Maine_Coon_129.jpg,Maine_Coon,cat,Maine Coon,cat_Maine,6,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Persian/Persian_19.jpg,Persian,cat,Persian,cat_Persian,7,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_yorkshire/yorkshire_terrier_181.jpg,yorkshire_terrier,dog,yorkshire terrier,dog_yorkshire,36,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Birman/Birman_138.jpg,Birman,cat,Birman,cat_Birman,2,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Bombay/Bombay_141.jpg,Bombay,cat,Bombay,cat_Bombay,3,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Birman/Birman_104.jpg,Birman,cat,Birman,cat_Birman,2,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_chihuahua/chihuahua_176.jpg,chihuahua,dog,chihuahua,dog_chihuahua,17,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_miniature/miniature_pinscher_104.jpg,miniature_pinscher,dog,miniature pinscher,dog_miniature,26,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_newfoundland/newfoundland_165.jpg,newfoundland,dog,newfoundland,dog_newfoundland,27,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_german/german_shorthaired_137.jpg,german_shorthaired,dog,german shorthaired,dog_german,20,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Siamese/Siamese_208.jpg,Siamese,cat,Siamese,cat_Siamese,10,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_saint/saint_bernard_174.jpg,saint_bernard,dog,saint bernard,dog_saint,30,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_pug/pug_122.jpg,pug,dog,pug,dog_pug,29,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_american/american_bulldog_183.jpg,american_bulldog,dog,american bulldog,dog_american,12,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Siamese/Siamese_203.jpg,Siamese,cat,Siamese,cat_Siamese,10,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_pomeranian/pomeranian_125.jpg,pomeranian,dog,pomeranian,dog_pomeranian,28,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Sphynx/Sphynx_108.jpg,Sphynx,cat,Sphynx,cat_Sphynx,11,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_newfoundland/newfoundland_144.jpg,newfoundland,dog,newfoundland,dog_newfoundland,27,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Siamese/Siamese_142.jpg,Siamese,cat,Siamese,cat_Siamese,10,0
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_keeshond/keeshond_164.jpg,keeshond,dog,keeshond,dog_keeshond,24,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_japanese/japanese_chin_117.jpg,japanese_chin,dog,japanese chin,dog_japanese,23,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/dog_newfoundland/newfoundland_143.jpg,newfoundland,dog,newfoundland,dog_newfoundland,27,1
/Users/mnfom/Projects/cnn-Makarena-211/petfaces/cat_Bombay/Bombay_185.jpg,Bombay,cat,Bombay,cat_Bombay,3,0
